FACILITY ID,WDID,FACILITY NAME,PROGRAM CATEGORY,Reclassification,COMMUNITY TYPE,FEDERAL FACILITY,GW ASSESSMENT,NPDES ASSESSMENT,WDR ASSESSMENT,CS ASSESSMENT
251605,#N/A,Rancheria RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
259152,#N/A,Rancho Caballero WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
246333,#N/A,Rancho California RV Resorts,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
773960,#N/A,Rancho Cielo Youth Campus,WDR,NR,n/a,FALSE,Yes,No,No,No
251631,#N/A,Rancho Colina MH Estates STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
251635,#N/A,Rancho Corrido RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
251653,#N/A,Rancho Del Campo WPCF OWTS,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
251675,#N/A,Rancho Larios WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
251695,#N/A,Rancho Murieta CSD WWT & Rec,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
251701,#N/A,Rancho Paso MHP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
251714,#N/A,Rancho Santa Fe San Dist Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
739749,#N/A,Rancho Seco Recreational Area WWTF,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
658051,#N/A,Rare Earth Estates Subdivision,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
264524,#N/A,Ratna Ling Retreat Center,WDR,NR,n/a,FALSE,Yes,No,No,No
251805,#N/A,Rawhide Mobile Home Park WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
252104,#N/A,Red Bluff Northbound Rest Stop,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
252114,#N/A,Red Bluff RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
252116,#N/A,Red Bluff Southbound Rest Stop,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
259148,#N/A,Redlands WWRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
223017,#N/A,Redwood Coast Cabins and RV Resort,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
252612,#N/A,Redwood Family Camp,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
252254,#N/A,Redwood Park STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273131,#N/A,Reedley WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
252318,#N/A,Regular Baptist Camp,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
862791,#N/A,Reiter Berry Farms-Employee Housing,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
657017,#N/A,Residence at 3565 Mandeville Canyon Rd,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
638478,#N/A,Residence at 3685 Mandeville Canyon Rd,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
657010,#N/A,Residence at 3715 Mandeville Canyon Rd,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
638561,#N/A,Residence of Craig Bailey,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
778917,#N/A,Residence of Ken & Jo-Anne Gerry,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
252613,#N/A,Richardson Springs CSD,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273184,#N/A,Richgrove WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
252660,#N/A,Richvale Wastewater Treatment Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
252695,#N/A,Ridgecrest WTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
252700,#N/A,Ridgemark Estates WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
252736,#N/A,Rio Bend RV,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
252737,#N/A,Rio Bend RV & Golf Resort,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
252748,#N/A,Rio DEL Sol RV Haven 97-500101,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
252757,#N/A,Rio Lindo Adventist Academy,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
252762,#N/A,Rio Ramaza WW Disposal Ponds,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
252768,#N/A,Rio Vista Mobile Estates,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
252780,#N/A,Ripley WTP 03-012,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
252782,#N/A,Ripon Industrial & Domestic TP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
252813,#N/A,River City WWTF,WDR,NR,n/a,FALSE,Yes,No,No,No
254304,#N/A,River Community STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273152,#N/A,River Island East WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
252820,#N/A,River Lodge Resort,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
252827,#N/A,River Pines WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
252838,#N/A,River Reflections RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
727137,#N/A,River's Edge RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
252871,#N/A,Riverbank WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
257951,#N/A,Riverbend Mobile Home Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
839233,#N/A,Riverdale Mobile Home Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273185,#N/A,Riverdale WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
656349,#N/A,Riverland RV Resort Wastewater Treatment Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
807214,#N/A,Riverstone WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
780906,#N/A,Riverwoods Mobile Home Park (Gasquet Mobile Home Park),WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
253121,#N/A,Rock Creek Area WTP,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
253241,#N/A,Rolling Green Terrace WTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
253256,#N/A,Rollins Reservoir Rec Areas,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
253264,#N/A,Romero Overlook,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
800687,#N/A,Ron Radziner Residence,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
253293,#N/A,Rosamond WTF (Ponds),WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
852291,#N/A,Rosedale Village Mobile Home Park OWTS,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
253412,#N/A,Rovana Housing Package STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259160,#N/A,Running Springs WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255349,#N/A,SAN JUAN OAKS GOLF CLUB Onsite WW Treatment System,WDR,NR,n/a,FALSE,Yes,No,No,No
255657,#N/A,SANTA MARGARITA ELEMENTARY Onsite WW Treatment System,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255739,#N/A,SANTA YNEZ PRESBYTERIAN CHURCH Onsite WW Treatment System,WDR,NR,n/a,FALSE,Yes,No,No,No
759028,#N/A,SCICON WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
747480,#N/A,SCLA Central WWTP-Victorville Water Dist,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
219671,#N/A,SCSD Desert Shores WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
647900,#N/A,SCSD Thomas R. Cannell WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256045,#N/A,SCWA Airport WRF (Airport-Larkfield-Wikiup),WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256049,#N/A,SCWA Geyserville CSD,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256057,#N/A,SCWA Oceanic Properties Sea Ranch Central Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273187,#N/A,SKF CSD WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
257519,#N/A,SMWD-Nichols Reseach Inst WRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259163,#N/A,STP 10 & 11,WDR,Federal: Residential or mixed,COMMUNITY,TRUE,Yes,No,Yes,No
259230,#N/A,STPUD Wastewater Treatment Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
739902,#N/A,SYSCO Food Services of Sacramento,WDR,NR,n/a,FALSE,Yes,No,No,No
254987,#N/A,Sacramento River RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
829714,#N/A,Sage Estates,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255071,#N/A,Salamander Mobile Park 95-019,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255081,#N/A,Salida WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255110,#N/A,Salt Creek Conservation Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255125,#N/A,Salton Sea REC-HDQS Campground,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
255126,#N/A,Salton Sea REC-Mecca Beach,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
255172,#N/A,Samuel P Taylor St Pk WWTP,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
255190,#N/A,San Ardo Wastewater Treatment Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255192,#N/A,San Benito Elementary School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255265,#N/A,San Elijo Water Campus,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259193,#N/A,San Jacinto Valley RWRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255306,#N/A,San Jerardo WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273132,#N/A,San Joaquin WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
214660,#N/A,San Jose City Family Camp,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
255371,#N/A,San Lorenzo Valley HS,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255372,#N/A,San Lucas WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
260176,#N/A,San Luis Hills WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
271808,#N/A,San Luis Obispo Water Reclamation Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255383,#N/A,San Luis Rec Area/Basalt Camp,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
255386,#N/A,San Luis Rey Water Reclamation Facility - Recycled Water and Pure Water,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255396,#N/A,San Luis State REC Area,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
255417,#N/A,San Mateo Co Honor Camp WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
240289,#N/A,San Mateo Memorial Park WWTP,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
255430,#N/A,San Miguel SD WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
272525,#N/A,San Miguelito Wild Cherry Canyon,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255447,#N/A,San Pasqual WRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255468,#N/A,San Vicente Wastewater Treatment Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
769664,#N/A,San Ysidro Land Port of Entry - AppRecyclWW,WDR,Federal: Non-residential,COMMUNITY,TRUE,Yes,No,No,No
255508,#N/A,Sand Dollar Beach Onsite WW Treatment System,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
255531,#N/A,Sands RV & Golf Resort,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
255535,#N/A,Sandy Mush WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232428,#N/A,Sanger Industrial WWTF,WDR,NR,n/a,FALSE,Yes,No,No,No
273133,#N/A,Sanger WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255621,#N/A,Santa Cruz Co Medium Security,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255649,#N/A,Santa Fe Valley WTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255653,#N/A,Santa Lucia WW Recycling Facility (Prod/User),WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255658,#N/A,Santa Margarita Lake Campground,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
255679,#N/A,Santa Maria WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273186,#N/A,Santa Nella WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
650554,#N/A,Santa Paula WRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255697,#N/A,Santa Rosa City Oakmont Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255735,#N/A,Santa Rosa WRF-Recycled WTR,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
260475,#N/A,Saticoy Country Club,WDR,NR,n/a,FALSE,Yes,No,No,No
256005,#N/A,Scotts Flat Reservoir Rec Area,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
256012,#N/A,Scotts Valley WWTF Producer,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256218,#N/A,Seeno Duck Club WWTP Evap Pond,WDR,NR,n/a,FALSE,Yes,No,No,No
256220,#N/A,Seghesio Farm Worker Housing,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256283,#N/A,Senator Wash REC Area 02-007,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
256307,#N/A,Sequoia Dawn Apartments WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256309,#N/A,Sequoia Field WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256316,#N/A,Sequoia Woods/Mountain Retreat WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241865,#N/A,Sequoia and Kings Canyon Multiple Leachfields,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
260763,#N/A,Serra Retreat Center,WDR,NR,n/a,FALSE,Yes,No,No,No
256530,#N/A,Shadow Hills RV Resort,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
256531,#N/A,Shadow Lake Mobile Home Park LLC/WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256537,#N/A,Shadowridge WRP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256543,#N/A,Shady Glen Mobile Home Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256545,#N/A,Shady Lakes MHP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
729031,#N/A,Shandon Roadside Rest Area,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
864895,#N/A,Sharon Heights Recycled Water Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256606,#N/A,Shasta College Sewage Disposal Pond,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
724329,#N/A,Shepherd of the Hills Hillcrest Christian Church,WDR,NR,n/a,FALSE,Yes,No,No,No
273153,#N/A,Sherwood MHP WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256893,#N/A,Sierra Army Depot Sewage Treatment Plant,WDR,Federal: Residential or mixed,COMMUNITY,TRUE,Yes,No,Yes,No
256920,#N/A,Sierra Conservation CTR-WWTP-1 (NON15),WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273188,#N/A,Sierra High School WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256972,#N/A,Sierra Ridge WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273154,#N/A,Sierra Shadows WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
218150,#N/A,Sierra View Center,WDR,NR,n/a,FALSE,Yes,No,No,No
259212,#N/A,Silent Valley RV Park WWTP,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
257103,#N/A,Silver Lake Family Camp,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
816488,#N/A,Silver Oak Cellars - Highway 128 Alexander Valley (Domestic Waste),WDR,NR,n/a,FALSE,Yes,No,No,No
257342,#N/A,Skinner Lake Recreation Area,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
257360,#N/A,Sky Valley Parks 97-50011,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
257379,#N/A,Skyline Ranch Country Club,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
257387,#N/A,Skyview Terrace MHP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
257388,#N/A,Skywalker Ranch WWTPs,WDR,NR,n/a,FALSE,Yes,No,No,No
814481,#N/A,Smoke Tree Villas,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273189,#N/A,Snelling WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
243821,#N/A,Snowflower RV Resort,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
256483,#N/A,Soledad Wastewater Treatment Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
257687,#N/A,Solvang WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255836,#N/A,"Sonoma Co Service Area 41, Zone 2, Sea Ranch Onsite Wastewater Management Zone",WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256154,#N/A,Sonoma Raceway WWTP Ponds & Recycled Water,WDR,NR,n/a,FALSE,Yes,No,No,No
766948,#N/A,"Sonoma-Cutrer Vineyards, Inc. Domestic Waste",WDR,NR,n/a,FALSE,Yes,No,No,No
253236,#N/A,Sonora Estates Manufactured Housing Community,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
257763,#N/A,Sonora Regional WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
826481,#N/A,South Entrance Wastewater Facility,WDR,Federal: Non-residential,COMMUNITY,TRUE,Yes,No,No,No
257927,#N/A,Southeast Regional WW System,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
258004,#N/A,Southworth Ranch Estates WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
638757,#N/A,Spalding Tract Sewer System,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
258043,#N/A,Spanish Flat WWT & Disposal Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
258159,#N/A,Spirit Rock Meditation Center WWTP,WDR,NR,n/a,FALSE,Yes,No,No,No
258186,#N/A,Spreckels Wastewater Treatment Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
258207,#N/A,Spring Valley School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273190,#N/A,Springville WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
258348,#N/A,St Anthony Trailer Pk,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
271772,#N/A,St Helena Hospital WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
258414,#N/A,Stagecoach Trail RV 97-50031,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
642587,#N/A,Steckel County Park,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
258683,#N/A,"Stinson Beach- OWTS in Stinson Beach, Marin County",WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
872049,#N/A,Stockton Verde Mobile Home Park WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
258743,#N/A,Stoco WWTF,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
258777,#N/A,Stonehurst SD-6 WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
258792,#N/A,Stones-Bengard Sewage Treatment Ponds,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259143,#N/A,Stovepipe Wells Village,WDR,Federal: Residential/transient,TRANSIENT,TRUE,Yes,No,Yes,No
273135,#N/A,Stratford WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273192,#N/A,Strathmore  WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259265,#N/A,Streeter Residence,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
259325,#N/A,Success Reservoir Campground,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
259335,#N/A,Sugar Pine Conservation Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259336,#N/A,Sugar Pine OWTS,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259223,#N/A,Sun City RWRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
214575,#N/A,Sun NG Cisco Grove RV LLC,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
870558,#N/A,Suncrest Country Club,WDR,NR,n/a,FALSE,Yes,No,No,No
819961,#N/A,Sundance RV Resort LLC,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259529,#N/A,Sunrise Hwy RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
259588,#N/A,Sunshine Resort 97-50099,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
634671,#N/A,Sunwest Apartments,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232170,#N/A,Super Store Industries Stockton,WDR,NR,n/a,FALSE,Yes,No,No,No
242174,#N/A,Surfrider (septic tank),WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
259717,#N/A,Sutter Creek WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
262995,#N/A,TCWD - Crystal Canyon WRP (Formerly Goren WWTP),WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
262996,#N/A,TCWD Robinson Ranch WRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
268725,#N/A,TT48818,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
262797,#N/A,Taft Federal Prison WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
214665,#N/A,Taft WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
262840,#N/A,Tahoe Truckee Sanitation Agency,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
868911,#N/A,Tajiguas Resource Recovery Project - Materials Recycling Facility & ADF,WDR,NR,n/a,FALSE,Yes,No,No,No
262914,#N/A,Tanwood Manufactuing Housing Community,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
642582,#N/A,Tapo Canyon County Park,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
262987,#N/A,Taylorsville STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
821955,#N/A,Teen Challenge of Southern California,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
263072,#N/A,Tehachapi Correctional Inst WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273136,#N/A,Tehachapi WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
263080,#N/A,Tehama-Colusa Canal Facility Sewage,WDR,Federal: Non-residential,COMMUNITY,TRUE,Yes,No,No,No
263091,#N/A,Tejon Headquarters WWTF,WDR,NR,n/a,FALSE,Yes,No,No,No
740731,#N/A,Tejon Industrial Complex East WWTF,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
273156,#N/A,Tejon Industrial Complex West WWTF,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
739154,#N/A,Tejon Mountain Village,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
263090,#N/A,Tejon Ranch - Grapevine,WDR,NR,n/a,FALSE,Yes,No,No,No
263143,#N/A,Temecula Truck Inspection Facility,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
263145,#N/A,Temecula Valley RWRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
263168,#N/A,Tenaya Lodge Wastewater Treatment Plant,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
263172,#N/A,Tennant CSD ST/LF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273193,#N/A,Terra Bella WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
817457,#N/A,Tesoro Viejo Wastewater Treatment Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
267210,#N/A,The Audubon Nature Center,WDR,NR,n/a,FALSE,Yes,No,No,No
267271,#N/A,The Enclave in Malibu,WDR,NR,n/a,FALSE,Yes,No,No,No
718887,#N/A,The Farmhouse Inn,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
263437,#N/A,The Inn at Pasatiempo,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
267340,#N/A,The Master's University,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
263469,#N/A,The Oaks Commun Assoc-WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
231227,#N/A,The Ojai Foundation,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
267384,#N/A,The Pointe at Malibu,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
244531,#N/A,The Preserve at Millerton Lake,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
214771,#N/A,The Ranch Subdivision,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
753984,#N/A,The Ranch at Live Oak,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
267429,#N/A,The Thacher School Wastewater Treatment Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
270563,#N/A,The Villas at Butte Creek WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
260412,#N/A,Thomas Aquinas College,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
263621,#N/A,Thornton Farm Labor Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259219,#N/A,Thousand Trails RV Park - Idyllwild,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
776356,#N/A,Thousand Trails RV Resort and Campground - San Benito,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
243820,#N/A,Thousand Trails Russian River Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
273194,#N/A,Tipton WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
267585,#N/A,Tivoli Cove WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
267596,#N/A,Todd Road Jail WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
251606,#N/A,Tolowa Dee-ni' Nation (Smith River Rancheria Leachfield Project),WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
264662,#N/A,Tomales Village WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
264740,#N/A,Tooleville WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
890343,#N/A,Top Dog Car Wash Express 97-500,WDR,NR,n/a,FALSE,Yes,No,No,No
267637,#N/A,Top O'Topanga Community Association WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
754470,#N/A,Topanga Library,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
264856,#N/A,Toyon Middle School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
268050,#N/A,Tract 46647,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
266244,#N/A,Trails End Mobile Manor,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
